tweet_id,date,full_text,tweet_type,hashtags,mentions,user_id,user_location,geo,lat_coordinates,lng_coordinates,place_type,place_name,place_full_name,country_code,country,prof_country,prof_country_code,prof_locality,prof_region,prof_sub_region,prof_full_name,prof_coord_lat,prof_coord_lng,reply_count,quote_count,likes_count,retweet_counts,hyperlink
1591105085077344256,Fri Nov 11 16:26:28 +0000 2022,"Good morning, future candidates. Gun safety is a winning platform. Run on it. https://t.co/phTeAON0LX",Original Tweet,,,70426799,"Orlando, FL",,,,,,,,,United States,US,Orlando,Florida,Orange County,"Orlando, Florida, United States",-81.37924,28.53834,10,4,271,59,https://twitter.com/twitter/status/1591105085077344256
1591104992869371921,Fri Nov 11 16:26:06 +0000 2022,@PanasonicDX4500 They should do this for every issue. Abortion and gun control are my top 2. Like just fucking ram it through and force them to fight back. Don't just assume they will and let them feign innocence,Reply Tweet,,['@PanasonicDX4500'],793075663678894080,"Doylestown, PA",,,,,,,,,United States,US,Doylestown,Pennsylvania,Bucks County,"Doylestown, Pennsylvania, United States",-75.12989,40.31011,0,0,0,0,https://twitter.com/twitter/status/1591104992869371921
1591104977090785280,Fri Nov 11 16:26:02 +0000 2022,"@TulsiGabbard Fantastic.  Now, about GQPers trying to remove rights for women, LGBTQ, youth vote, common sense gun control, freedom of religion(every religion), freedom to read, marry, form unions... shall I go on? 🤦‍♀️😏🔥",Reply Tweet,,['@TulsiGabbard'],1304115688735256577,Oregon,,,,,,,,,United States,US,,Oregon,,"Oregon, United States",-120.50139,44.00013,0,0,0,0,https://twitter.com/twitter/status/1591104977090785280
1591104959365488642,Fri Nov 11 16:25:58 +0000 2022,👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏Alex Jones to Pay Over $1.4 Billion to Sandy Hook Families - The New York Times https://t.co/dX4Xjok5XB,Original Tweet,,,2795441554,"Manhattan, NY",,,,,,,,,United States,US,Manhattan,New York,New York County,"Manhattan, New York, United States",-73.96625,40.78343,0,0,0,0,https://twitter.com/twitter/status/1591104959365488642
1591104911387013120,Fri Nov 11 16:25:46 +0000 2022,"@JohnRHaganJr5 @CPD2024Scanner Chicago has been plagued by gun violence for decades. Yes, even during Republican leadership. Your narrative is lazy AF.",Reply Tweet,,"['@JohnRHaganJr5', '@CPD2024Scanner']",163761511,"chicago, IL",,,,,,,,,United States,US,Chicago,Illinois,Cook County,"Chicago, Illinois, United States",-87.65005,41.85003,2,0,8,0,https://twitter.com/twitter/status/1591104911387013120
1591104888033153027,Fri Nov 11 16:25:41 +0000 2022,@DaveCheatham78 @TonyHQ1985 Why? Because Beto wants Abortion and gun control. Those two issues are what elected Abbott.,Reply Tweet,,"['@DaveCheatham78', '@TonyHQ1985']",1285731448478224387,"Houston, TX",,,,,,,,,United States,US,Houston,Texas,Harris County,"Houston, Texas, United States",-95.36327,29.76328,1,0,0,0,https://twitter.com/twitter/status/1591104888033153027
1591104827219927041,Fri Nov 11 16:25:26 +0000 2022,The first round of restaurant take-out boxes have been added to the case! 😍 #business #Entrepreneurship #2A @OPS_Westview https://t.co/cTKRI0Rdx5,Original Tweet,"['#business', '#Entrepreneurship', '#2A']",['@OPS_Westview'],1513903761231650818,"Bennington, NE",,,,poi,Westview High School,Westview High School,US,United States,United States,US,Bennington,Nebraska,Douglas County,"Bennington, Nebraska, United States",-96.1578,41.36472,0,1,9,2,https://twitter.com/twitter/status/1591104827219927041
1591104541813919746,Fri Nov 11 16:24:18 +0000 2022,"@TudorDixon You're completely out of touch.
Education: we don't want books banned &amp; new rules, we want better funding, smaller class sizes &amp; full time class room assistants for our teachers. We want gun control so our children are safe.
Abortion: We want the Government to stay out of it.",Reply Tweet,,['@TudorDixon'],498040167,"Holland, Michigan",,,,,,,,,United States,US,Holland,Michigan,Ottawa County,"Holland, Michigan, United States",-86.10893,42.78752,0,0,0,0,https://twitter.com/twitter/status/1591104541813919746
1591104515264376832,Fri Nov 11 16:24:12 +0000 2022,Bad Night For the 2nd Amendment! https://t.co/pu9nC6UcoL via @YouTube,Original Tweet,,['@YouTube'],1519582487852294145,"Oklahoma City, OK",,,,,,,,,United States,US,Oklahoma City,Oklahoma,Oklahoma County,"Oklahoma City, Oklahoma, United States",-97.51643,35.46756,0,0,0,0,https://twitter.com/twitter/status/1591104515264376832
1591104474873221120,Fri Nov 11 16:24:02 +0000 2022,"This is what FREEDOM really means-freedom from disinformation for money!

With New Ruling, Sandy Hook Families Win Over $1.4 Billion From Alex Jones https://t.co/CoFI5FujaB https://t.co/SQ0iFisa9S",Original Tweet,,,1340847585397882880,Pacific NorthWest,,,,,,,,,United States,US,Pacific City,Oregon,Tillamook County,"Pacific City, Oregon, United States",-123.96289,45.20233,0,0,0,0,https://twitter.com/twitter/status/1591104474873221120
1591104472214044672,Fri Nov 11 16:24:02 +0000 2022,@lbbz2278 @goldylox07 @aaroncantu03 @Matthewjolly4 @bossofme7 @ThomasGrissom The second amendment to the US constitution gives the people the right to keep and bear arms. If Beto wanted to get rid of AR-15s that takes away the right to keep and bear arms. Does that make sense to you now?,Reply Tweet,,"['@lbbz2278', '@goldylox07', '@aaroncantu03', '@Matthewjolly4', '@bossofme7', '@ThomasGrissom']",1288252114800705542,"Texas, USA",,,,,,,,,United States,US,,Texas,,"Texas, United States",-99.25061,31.25044,0,0,0,0,https://twitter.com/twitter/status/1591104472214044672
1591104456493793280,Fri Nov 11 16:23:58 +0000 2022,Alex Jones's Assets Are Frozen by Judge in Sandy Hook Case https://t.co/fFxgIe8W52 via @Yahoo Karma never forgets an address...,Original Tweet,,['@Yahoo'],1304115688735256577,Oregon,,,,,,,,,United States,US,,Oregon,,"Oregon, United States",-120.50139,44.00013,0,0,0,0,https://twitter.com/twitter/status/1591104456493793280
1591104423752650754,Fri Nov 11 16:23:50 +0000 2022,@kdnerak33 Gonna say “indoctrination” into the NRA way of life (or death).,Reply Tweet,,['@kdnerak33'],1325623434,"Woodbury, MN",,,,,,,,,United States,US,Woodbury,Minnesota,Washington County,"Woodbury, Minnesota, United States",-92.95938,44.92386,0,0,0,0,https://twitter.com/twitter/status/1591104423752650754
1591104414080970753,Fri Nov 11 16:23:48 +0000 2022,@PhxICON KATIE HOBBS ..AS SECRETARY OF STATE IS RESPONSIBLE FOR THE BORDER … all the mass shootings and THE STATE-WIDE ELECTION SYSTEM …every County 🤥🤑🤥🤑🤥,Reply Tweet,,['@PhxICON'],895711321546567681,United States,,,,,,,,,United States,US,,,,United States,-98.5,39.76,1,0,1,0,https://twitter.com/twitter/status/1591104414080970753
1591104288272846848,Fri Nov 11 16:23:18 +0000 2022,"@kennethnr1972 @Truthseeker702 @davidhogg111 It has been through a bunch of court battles, and the final and accepted decision is that it pertains to individuals and their right to bear arms.

You can't have a civilian militia and have those civilians unarmed.",Reply Tweet,,"['@kennethnr1972', '@Truthseeker702', '@davidhogg111']",879763967845052417,United States,,,,,,,,,United States,US,,,,United States,-98.5,39.76,1,0,1,0,https://twitter.com/twitter/status/1591104288272846848
1591104198749265920,Fri Nov 11 16:22:56 +0000 2022,"@ACTBrigitte Boomers neglected their obligation to be stewards of our environment. As a group, we used too many natural resources. We passed the ball on things like gun safety. I'm ecstatic they are using their power at the ballot box.",Reply Tweet,,['@ACTBrigitte'],1599226675,"Columbia, MD USA",,,,,,,,,United States,US,Columbia,Maryland,Howard County,"Columbia, Maryland, United States",-76.83942,39.24038,0,0,0,0,https://twitter.com/twitter/status/1591104198749265920
1591104161332228097,Fri Nov 11 16:22:48 +0000 2022,"@Stonema02135411 @JacobSnook5 @kim_amerie @GregAbbott_TX Nope my position was never that making guns illegal would mean ALL guns would stop existing.

That's the imaginary position you assigned to me and decided to argue with because that way you don't have to have a real conversation where you need to think things through.",Reply Tweet,,"['@Stonema02135411', '@JacobSnook5', '@kim_amerie', '@GregAbbott_TX']",1032991635074760704,"Albuquerque, NM",,,,,,,,,United States,US,Albuquerque,New Mexico,Bernalillo County,"Albuquerque, New Mexico, United States",-106.65114,35.08449,1,0,0,0,https://twitter.com/twitter/status/1591104161332228097
1591104116150784003,Fri Nov 11 16:22:37 +0000 2022,@BCross052422 Are You getting any help from Sandy Hook ?,Reply Tweet,,['@BCross052422'],1562131048921796609,"Lansing, MI",,,,,,,,,United States,US,Lansing,Michigan,Ingham County,"Lansing, Michigan, United States",-84.55553,42.73254,0,0,0,0,https://twitter.com/twitter/status/1591104116150784003
1591104103446614017,Fri Nov 11 16:22:34 +0000 2022,@thegregwalters He lost me at “gun rights”,Reply Tweet,,['@thegregwalters'],88568678,"Atlanta, GA",,,,,,,,,United States,US,Atlanta,Georgia,Fulton County,"Atlanta, Georgia, United States",-84.38798,33.749,0,0,0,0,https://twitter.com/twitter/status/1591104103446614017
1591104068961067008,Fri Nov 11 16:22:25 +0000 2022,@CNN @oliverdarcy Free speech. It was the first thing our founders wrote. Then the right to bear arms.,Reply Tweet,,"['@CNN', '@oliverdarcy']",824615567738990592,"Fox Lake, IL",,,,,,,,,United States,US,Fox Lake,Illinois,Lake County,"Fox Lake, Illinois, United States",-88.1837,42.39669,0,0,1,0,https://twitter.com/twitter/status/1591104068961067008
1591104063525224450,Fri Nov 11 16:22:24 +0000 2022,"Roughly 50 million American civilians account for 39% of the firearms around the world.  

-50 million US civilian gun owners.  
-Estimated 393 million guns in the US
-Estimated 1 billion guns in the world",Original Tweet,,,1484316374339964934,"Cincinnati, OH",,,,,,,,,United States,US,Cincinnati,Ohio,Hamilton County,"Cincinnati, Ohio, United States",-84.45689,39.162,0,0,0,0,https://twitter.com/twitter/status/1591104063525224450
1591104045925662720,Fri Nov 11 16:22:20 +0000 2022,"NBC 10's Kyla Scott to speak with Monroe teens about solving teen gun violence on Thursday, November 17th https://t.co/T9mRA3H40J #News #LocalNews #NBC10 https://t.co/PoSDQLo7wu",Original Tweet,"['#News', '#LocalNews', '#NBC10']",,117856309,"West Monroe, La",,,,,,,,,United States,US,West Monroe,Louisiana,Ouachita Parish,"West Monroe, Louisiana, United States",-92.14764,32.51848,0,0,0,0,https://twitter.com/twitter/status/1591104045925662720
1591104036345942018,Fri Nov 11 16:22:18 +0000 2022,Look who I found!! :) @ Sandy Hook https://t.co/WqnnFTgA1D,Original Tweet,,,934272204656840704,"Philadelphia, PA",,,,,,,,,United States,US,Philadelphia,Pennsylvania,Philadelphia County,"Philadelphia, Pennsylvania, United States",-75.16379,39.95234,0,0,0,0,https://twitter.com/twitter/status/1591104036345942018
1591103903697080322,Fri Nov 11 16:21:46 +0000 2022,@RonFilipkowski They also should be decked out in full tactical gear complete with assault weapons.,Reply Tweet,,['@RonFilipkowski'],256486847,United States,,,,,,,,,United States,US,,,,United States,-98.5,39.76,0,0,0,0,https://twitter.com/twitter/status/1591103903697080322
1591103878040555526,Fri Nov 11 16:21:40 +0000 2022,"Let's seriously talk about crime - guns are a major part, and Republicans refuse to address it.
#RepublicansAreTheProblem 
https://t.co/UJxEGdFQ0k",Original Tweet,['#RepublicansAreTheProblem'],,14055855,"Florida, USA",,,,,,,,,United States,US,,Florida,,"Florida, United States",-82.5001,28.75054,0,0,0,0,https://twitter.com/twitter/status/1591103878040555526
1591103847489232897,Fri Nov 11 16:21:33 +0000 2022,@LacarpetronM @NeverGiveIn1776 @RenayCharlotte @FLYNN6411 @DonnaLeist @unStunned @NavyVet9200 @Derrick47886845 @Plshel1959 @jersey_some @JamesWe70210481 @TrumpHa07812722 @JimboUSA1776 @Bekind4america @Marsha579L @DianeBu72276743 @Keith_22_ @Sofie_Z1 @EyeH8Trump @Luckboxwinnerr @SonnyFarmer @nickder61 @rmgoldman1 @rsnoeljr @SaltyTanker2 @The1Hauntings @DianaHe50951535 @LawrenceDunha16 @Larry092218801 @LarryCouch5 @Ettored @EricRos11919423 @GodsArmyOfHmrs @DocDeezWhat @DharmaPatriot @neila0081 @UndercoverReb @flipartist @DanpawP @MadeUMadAgain @Melissamcadam10 @KeelKeel13 @BurgerPhergus @Usaproud19 @MarshaManley @step_withers @The4ourthBranch @Chekhovs_Gunman @Ferahgo684 @Danime9071 Nuclear secrets for sale! https://t.co/wf4vXMVuEg,Reply Tweet,,"['@LacarpetronM', '@NeverGiveIn1776', '@RenayCharlotte', '@FLYNN6411', '@DonnaLeist', '@unStunned', '@NavyVet9200', '@Derrick47886845', '@Plshel1959', '@jersey_some', '@JamesWe70210481', '@TrumpHa07812722', '@JimboUSA1776', '@Bekind4america', '@Marsha579L', '@DianeBu72276743', '@Keith_22_', '@Sofie_Z1', '@EyeH8Trump', '@Luckboxwinnerr', '@SonnyFarmer', '@nickder61', '@rmgoldman1', '@rsnoeljr', '@SaltyTanker2', '@The1Hauntings', '@DianaHe50951535', '@LawrenceDunha16', '@Larry092218801', '@LarryCouch5', '@Ettored', '@EricRos11919423', '@GodsArmyOfHmrs', '@DocDeezWhat', '@DharmaPatriot', '@neila0081', '@UndercoverReb', '@flipartist', '@DanpawP', '@MadeUMadAgain', '@Melissamcadam10', '@KeelKeel13', '@BurgerPhergus', '@Usaproud19', '@MarshaManley', '@step_withers', '@The4ourthBranch', '@Chekhovs_Gunman', '@Ferahgo684', '@Danime9071']",517946537,New Jersey coast,,,,city,Vista Center,"Vista Center, NJ",US,United States,United States,US,,New Jersey,,"New Jersey, United States",-74.49987,40.16706,0,0,1,0,https://twitter.com/twitter/status/1591103847489232897
1591103843890495489,Fri Nov 11 16:21:32 +0000 2022,"@RepMTG None of what you say is true, Pardonme.

Red states tend to have worse economies, more violent crime per capita, and more school shootings per capita, and possibly lower happiness levels than do blue states https://t.co/9c4Ib3Y5r1",Reply Tweet,,['@RepMTG'],826480810484183040,"North Carolina, USA",,,,,,,,,United States,US,,North Carolina,,"North Carolina, United States",-80.00032,35.50069,0,0,0,0,https://twitter.com/twitter/status/1591103843890495489
1591103659664105472,Fri Nov 11 16:20:48 +0000 2022,"@CMBrookePinto As victim of gun violence in Charles Allen’s district, this means a lot. Thank you for this, Councilwoman.",Reply Tweet,,['@CMBrookePinto'],1183767690349076486,"Washington, DC",,,,,,,,,United States,US,,"Washington, D.C.",,"Washington, D.C., United States",-77.00025,38.91706,0,0,4,0,https://twitter.com/twitter/status/1591103659664105472
1591103587643715584,Fri Nov 11 16:20:31 +0000 2022,@PoliticsVerse @polly_strife Absolutely! But @GOP standby 10 year old raped pregnant children being forced to carry baby to term or 18 yr olds buying military grade assault weapons. Makes perfect sense. #GOPCorruptionOverCountry,Reply Tweet,['#GOPCorruptionOverCountry'],"['@PoliticsVerse', '@polly_strife', '@GOP']",1564280870701350914,"Manhattan, NY",,,,,,,,,United States,US,Manhattan,New York,New York County,"Manhattan, New York, United States",-73.96625,40.78343,0,0,0,0,https://twitter.com/twitter/status/1591103587643715584
1591103547676184576,Fri Nov 11 16:20:21 +0000 2022,So many KY @MomsDemand volunteers and Gun Sense Candidates were able to honor strong women in KY at the Nettie Depp Statue Unveiling. #ExpectUs #MomsAreEverywhere https://t.co/HtZUmvTTY0,Original Tweet,"['#ExpectUs', '#MomsAreEverywhere']",['@MomsDemand'],938551849585692674,"Shelbyville, KY",,,,,,,,,United States,US,Shelbyville,Kentucky,Shelby County,"Shelbyville, Kentucky, United States",-85.22357,38.21201,1,0,13,4,https://twitter.com/twitter/status/1591103547676184576
1591103497830682624,Fri Nov 11 16:20:09 +0000 2022,"#Opinion | Americans want to defend themselves. They have a constitutional right to do so with firearms. The best thing the government can do is to get out of their way.

https://t.co/oRubMrI7xe  

By @AmySwearer from @Heritage",Original Tweet,['#Opinion'],"['@AmySwearer', '@Heritage']",1316523898989617153,USA,,,,,,,,,United States,US,,,,United States,-98.5,39.76,0,1,18,8,https://twitter.com/twitter/status/1591103497830682624
1591103425751678976,Fri Nov 11 16:19:52 +0000 2022,"@PoliticsVerse Raise the age of buying a gun and entering the military to 21yo also, then ok",Reply Tweet,,['@PoliticsVerse'],857956004939673600,"Atlanta, GA",,,,,,,,,United States,US,Atlanta,Georgia,Fulton County,"Atlanta, Georgia, United States",-84.38798,33.749,0,0,0,0,https://twitter.com/twitter/status/1591103425751678976
1591103363781111809,Fri Nov 11 16:19:37 +0000 2022,@BhamTimes @cityofbhamal @randallwoodfin Probably should be working on all the teenage gun violence. But yeah something we already have a solution for needs to be addressed in DC,Reply Tweet,,"['@BhamTimes', '@cityofbhamal', '@randallwoodfin']",365592013,"Alabama, USA",,,,,,,,,United States,US,,Alabama,,"Alabama, United States",-86.75026,32.75041,0,1,0,0,https://twitter.com/twitter/status/1591103363781111809
1591103310115016704,Fri Nov 11 16:19:25 +0000 2022,"@Ltsgobraindead @EmptyAye @davidhogg111 You ignored the point of my response, which was that y'all won't deal with either issue. They vote against mental health care measures at the same rate they vote against gun control. The only thing the GOP does is vote no. They offer no actual solutions.",Reply Tweet,,"['@Ltsgobraindead', '@EmptyAye', '@davidhogg111']",774299123692412928,"Des Moines, IA",,,,,,,,,United States,US,Des Moines,Iowa,Polk County,"Des Moines, Iowa, United States",-93.60911,41.60054,1,0,2,0,https://twitter.com/twitter/status/1591103310115016704
1591103244977438722,Fri Nov 11 16:19:09 +0000 2022,@CMBrookePinto Not allowing stop and frisk has INCREASED guns on the street and gun violence district-wide. Try bringing some real solutions to actually get guns off the streets instead on paper talking only.,Reply Tweet,,['@CMBrookePinto'],978244504091205633,"Washington, DC",,,,,,,,,United States,US,,"Washington, D.C.",,"Washington, D.C., United States",-77.00025,38.91706,1,0,0,0,https://twitter.com/twitter/status/1591103244977438722
1591103197858627585,Fri Nov 11 16:18:58 +0000 2022,"@BetsyDeVos @NRA seriously though, bear skin rugs are not cool, they overheat!",Original Tweet,,"['@BetsyDeVos', '@NRA']",821780437215215616,"Wyoming, USA",,,,,,,,,United States,US,,Wyoming,,"Wyoming, United States",-107.5009,43.00024,0,0,0,0,https://twitter.com/twitter/status/1591103197858627585
1591102987619176449,Fri Nov 11 16:18:08 +0000 2022,Family Cat Killed by BB-Gunman in Windward Oahu  via @KITV4 https://t.co/sr7O1TArsx,Original Tweet,,['@KITV4'],140282365,"Honolulu, HI",,,,,,,,,United States,US,Honolulu,Hawaii,Honolulu County,"Honolulu, Hawaii, United States",-157.85833,21.30694,0,0,0,0,https://twitter.com/twitter/status/1591102987619176449
1591102969109688321,Fri Nov 11 16:18:03 +0000 2022,@PressSec Idiot. Everyone wants to spend other people's money. How about we issue an executive order that the government will pay for my AR-15? I worked my ass off throughout college to minimize my debt. People have no idea how to work hard for anything anymore.,Reply Tweet,,['@PressSec'],1587518249171910656,"Texas, USA",,,,,,,,,United States,US,,Texas,,"Texas, United States",-99.25061,31.25044,0,0,1,0,https://twitter.com/twitter/status/1591102969109688321
1591102948247220224,Fri Nov 11 16:17:58 +0000 2022,@StudentsforLife Ignore abortions like you do school shootings.,Reply Tweet,,['@StudentsforLife'],1265277637183733763, NM,,,,,,,,,United States,US,,New Mexico,,"New Mexico, United States",-106.00085,34.50034,0,0,1,0,https://twitter.com/twitter/status/1591102948247220224
1591102910456549376,Fri Nov 11 16:17:49 +0000 2022,"@tejasazteca @Winterborn123 @BL4CK_T3MPL4R @Wardmaryb @iotola @d_t_1_7 @Buckmouse26416 @NoOnesPlatypus An understanding of Lockean theory is required in this debate. You demonstrate no understanding of Lockean theory, thus the reason you believe the individual doesn't have a right to self defense in the second amendment.",Reply Tweet,,"['@tejasazteca', '@Winterborn123', '@BL4CK_T3MPL4R', '@Wardmaryb', '@iotola', '@d_t_1_7', '@Buckmouse26416', '@NoOnesPlatypus']",1431591878701559808,"Iowa, USA",,,,,,,,,United States,US,,Iowa,,"Iowa, United States",-93.50049,42.00027,1,0,4,0,https://twitter.com/twitter/status/1591102910456549376
1591102845771972608,Fri Nov 11 16:17:34 +0000 2022,"@MinYoongiAgenda @DMAFTMPersonal @xCyclon3_ @Yuseffuhler @maddelicious_ @captainrumlozza @WickedImperial @RowzizRowz @mattxiv A 17-year-old went to a riot with a gun to protect himself from the rioters. This was stupid (IMHO) but also legal.

Three people are dead because a violent career criminal then attacked him. His actions were completely unlawful. I'll place the lionshare of the blame on him.",Reply Tweet,,"['@MinYoongiAgenda', '@DMAFTMPersonal', '@xCyclon3_', '@Yuseffuhler', '@maddelicious_', '@captainrumlozza', '@WickedImperial', '@RowzizRowz', '@mattxiv']",897831773773672451,"Washington, USA",,,,,,,,,United States,US,"Washington, D. C.","Washington, D.C.",,"Washington, D. C., Washington, D.C., United States",-77.03637,38.89511,0,0,0,0,https://twitter.com/twitter/status/1591102845771972608
1591102770722918400,Fri Nov 11 16:17:16 +0000 2022,"Judge Orders Alex Jones to pay $473M More to Sandy Hook Families

happy Friday!",Original Tweet,,,139170905,Los Angeles,,,,,,,,,United States,US,Los Angeles,California,Los Angeles County,"Los Angeles, California, United States",-118.24368,34.05223,0,0,0,0,https://twitter.com/twitter/status/1591102770722918400
1591102680579342338,Fri Nov 11 16:16:54 +0000 2022,"Maybe if Gen Z wasn't dodging school shootings most of their childhood, more would vote Republican, eh?  Even so, probably not given the level and transparency of your bullsh*t, but you pubs might want to start there.",Original Tweet,,,587673728,"Asheville, NC",,,,city,Asheville,"Asheville, NC",US,United States,United States,US,Asheville,North Carolina,Buncombe County,"Asheville, North Carolina, United States",-82.55402,35.60095,0,0,2,0,https://twitter.com/twitter/status/1591102680579342338
1591102633749667841,Fri Nov 11 16:16:43 +0000 2022,"@GovAbbott You kill Texans everyday with failed power grids, school shootings, forced births…",Reply Tweet,,['@GovAbbott'],581432144,"Arlington, TX",,,,,,,,,United States,US,Arlington,Texas,Tarrant County,"Arlington, Texas, United States",-97.10807,32.73569,0,0,0,0,https://twitter.com/twitter/status/1591102633749667841
1591102582122057728,Fri Nov 11 16:16:31 +0000 2022,Yayyyyy Queens!!! Yayyy open carry!  Teen shot in front of Queens high school identified as Mark Greene ⁦@beenth3rebefor3⁩  https://t.co/aX46R01Qe2,Original Tweet,,['@beenth3rebefor3'],1514403606228836363,"Queens, NY",,,,,,,,,United States,US,,New York,,"New York, United States",-75.4999,43.00035,0,0,1,0,https://twitter.com/twitter/status/1591102582122057728
1591102494079434752,Fri Nov 11 16:16:10 +0000 2022,@NavyVet9200 @DocDeezWhat @JimboUSA1776 @LacarpetronM @EyeH8Trump @Marsha579L @Derrick47886845 @kali8989 @rsnoeljr @rmgoldman1 @Sofie_Z1 @SaltyTanker2 @The1Hauntings @FLYNN6411 @SonnyFarmer @DonnaLeist @nickder61 @DianaHe50951535 @LawrenceDunha16 @Luckboxwinnerr @RenayCharlotte @Larry092218801 @LarryCouch5 @Ettored @EricRos11919423 @GodsArmyOfHmrs @DharmaPatriot @neila0081 @UndercoverReb @flipartist @DanpawP @MadeUMadAgain @Melissamcadam10 @KeelKeel13 @BurgerPhergus @Usaproud19 @MarshaManley @step_withers @The4ourthBranch @Chekhovs_Gunman @jersey_some @Ferahgo684 @Danime9071 @KellzBellzzah @BollingerTodd @JamesWe70210481 @WildAngelWing @charlie31404066 @Amy95474055 Trump bragged in 2020 that he got the Saudis to cut oil production and raise prices! https://t.co/n7lt3iW23V,Reply Tweet,,"['@NavyVet9200', '@DocDeezWhat', '@JimboUSA1776', '@LacarpetronM', '@EyeH8Trump', '@Marsha579L', '@Derrick47886845', '@kali8989', '@rsnoeljr', '@rmgoldman1', '@Sofie_Z1', '@SaltyTanker2', '@The1Hauntings', '@FLYNN6411', '@SonnyFarmer', '@DonnaLeist', '@nickder61', '@DianaHe50951535', '@LawrenceDunha16', '@Luckboxwinnerr', '@RenayCharlotte', '@Larry092218801', '@LarryCouch5', '@Ettored', '@EricRos11919423', '@GodsArmyOfHmrs', '@DharmaPatriot', '@neila0081', '@UndercoverReb', '@flipartist', '@DanpawP', '@MadeUMadAgain', '@Melissamcadam10', '@KeelKeel13', '@BurgerPhergus', '@Usaproud19', '@MarshaManley', '@step_withers', '@The4ourthBranch', '@Chekhovs_Gunman', '@jersey_some', '@Ferahgo684', '@Danime9071', '@KellzBellzzah', '@BollingerTodd', '@JamesWe70210481', '@WildAngelWing', '@charlie31404066', '@Amy95474055']",517946537,New Jersey coast,,,,city,Vista Center,"Vista Center, NJ",US,United States,United States,US,,New Jersey,,"New Jersey, United States",-74.49987,40.16706,6,1,7,7,https://twitter.com/twitter/status/1591102494079434752
1591102491428810752,Fri Nov 11 16:16:09 +0000 2022,"@DocDeezWhat @JimboUSA1776 @LacarpetronM @EyeH8Trump @Marsha579L @DianaCialino @Derrick47886845 @kali8989 @rsnoeljr @rmgoldman1 @Sofie_Z1 @SaltyTanker2 @The1Hauntings @FLYNN6411 @SonnyFarmer @DonnaLeist @nickder61 @DianaHe50951535 @LawrenceDunha16 @Luckboxwinnerr @RenayCharlotte @Larry092218801 @LarryCouch5 @Ettored @EricRos11919423 @GodsArmyOfHmrs @DharmaPatriot @neila0081 @UndercoverReb @flipartist @DanpawP @MadeUMadAgain @Melissamcadam10 @KeelKeel13 @BurgerPhergus @Usaproud19 @MarshaManley @step_withers @The4ourthBranch @Chekhovs_Gunman @jersey_some @Ferahgo684 @Danime9071 @KellzBellzzah @BollingerTodd @JamesWe70210481 @WildAngelWing @charlie31404066 @Amy95474055 There are A LOT of things that come out of the ground, and what all is refined/sold and for what purpose. There is also A LOT that goes into how the PPG is determined. Y’all want to brag on how much oil production there is, but the prices are still high.

https://t.co/L8iElXZZCo https://t.co/1Vmy11kGoG",Reply Tweet,,"['@DocDeezWhat', '@JimboUSA1776', '@LacarpetronM', '@EyeH8Trump', '@Marsha579L', '@DianaCialino', '@Derrick47886845', '@kali8989', '@rsnoeljr', '@rmgoldman1', '@Sofie_Z1', '@SaltyTanker2', '@The1Hauntings', '@FLYNN6411', '@SonnyFarmer', '@DonnaLeist', '@nickder61', '@DianaHe50951535', '@LawrenceDunha16', '@Luckboxwinnerr', '@RenayCharlotte', '@Larry092218801', '@LarryCouch5', '@Ettored', '@EricRos11919423', '@GodsArmyOfHmrs', '@DharmaPatriot', '@neila0081', '@UndercoverReb', '@flipartist', '@DanpawP', '@MadeUMadAgain', '@Melissamcadam10', '@KeelKeel13', '@BurgerPhergus', '@Usaproud19', '@MarshaManley', '@step_withers', '@The4ourthBranch', '@Chekhovs_Gunman', '@jersey_some', '@Ferahgo684', '@Danime9071', '@KellzBellzzah', '@BollingerTodd', '@JamesWe70210481', '@WildAngelWing', '@charlie31404066', '@Amy95474055']",1519088442960924673,Texas,,,,,,,,,United States,US,,Texas,,"Texas, United States",-99.25061,31.25044,1,0,1,0,https://twitter.com/twitter/status/1591102491428810752
1591102450618208259,Fri Nov 11 16:16:00 +0000 2022,Couldn't happen to a nicer guy IMHO: Alex Jones &amp; his company were ordered to pay an extra $473 million in damages for promoting conspiracy theories about the Sandy Hook school shooting. Jones’s total judgment now stands at $1.44 billion.,Original Tweet,,,14883641,"Carmel, CA",,,,,,,,,United States,US,Carmel-by-the-Sea,California,Monterey County,"Carmel-by-the-Sea, California, United States",-121.92329,36.55524,0,0,2,0,https://twitter.com/twitter/status/1591102450618208259
